job_url,title,company,location,date_posted,job_type,is_remote,emails,description,text,embeddings
https://www.glassdoor.co.in/job-listing/j?jl=1009542782869,CW Software Engineer,Light & Wonder,Bengaluru,2024-11-27,0,False,0,"Gaming:
Welcome to the world of land\\-based gaming. At Light \\& Wonder, it’s all about the games, and our Gaming team builds cutting\\-edge technology, products, and content for the most iconic casinos and operators across the globe.
Position Summary
Qualifications","CW Software Engineer: Gaming:
Welcome to the world of land\\-based gaming. At Light \\& Wonder, it’s all about the games, and our Gaming team builds cutting\\-edge technology, products, and content for the most iconic casinos and operators across the globe.
Position Summary
Qualifications Light & Wonder","[0.1427953988313675, 0.2661485970020294, 0.6735199093818665, 0.19205866754055023, 0.4620916545391083, -0.24358364939689636, -0.004863471258431673, 0.3338884115219116, 0.06570156663656235, -0.24583911895751953, -0.19095133244991302, -0.2739289402961731, 0.045759156346321106, 0.3976834714412689, 0.26376107335090637, 0.4770195782184601, -0.13894487917423248, 0.06348901987075806, -0.00993618555366993, 0.16762913763523102, -0.05656321346759796, -0.4138602316379547, 0.22699221968650818, 0.6470946669578552, 0.3119743764400482, 0.16826553642749786, -0.2956851124763489, -0.0919758677482605, -0.4493170380592346, 0.17298810184001923, 0.564279317855835, -0.09931474179029465, -0.27911972999572754, -0.43714526295661926, -0.212066188454628, -0.09008315205574036, -0.2624938488006592, -0.05530641973018646, 0.006553602404892445, 0.2562948763370514, -0.4940948486328125, -0.37635180354118347, 0.17797784507274628, -0.09767992049455643, -0.15843670070171356, -0.31179139018058777, 0.0528678335249424, 0.09854062646627426, 0.17097266018390656, 0.0961754098534584, -0.29648834466934204, 0.13598930835723877, -0.4289991557598114, -0.15669424831867218, 0.3132707178592682, 0.5846213698387146, 0.2062903344631195, -0.5342345833778381, -0.4548836350440979, -0.30526554584503174, 0.0328851118683815, 0.07891494780778885, -0.04190460965037346, -0.5695691704750061, 0.2919124662876129, 0.023067764937877655, 0.08951377868652344, 0.38875749707221985, -0.5431340336799622, -0.13664263486862183, 0.2906205654144287, -0.05905624106526375, -0.06027154251933098, -0.07670295238494873, -0.15337705612182617, -0.023093637079000473, -0.2715310752391815, 0.3780800402164459, 0.3170852065086365, 0.16088974475860596, -0.0951533317565918, 0.3175821006298065, 0.2038346379995346, 0.6832779049873352, 0.04020620137453079, 0.330452561378479, 0.12710389494895935, 0.19138990342617035, -0.35855865478515625, 0.3787449300289154, -0.2087017446756363, -0.2887285649776459, 0.23051083087921143, 0.14197222888469696, 0.27370598912239075, -0.26828691363334656, 0.06981312483549118, -0.04364772513508797, -0.3487962782382965, 0.19454315304756165, 0.1608579456806183, -0.3059336245059967, 0.27272936701774597, 0.012201663106679916, -0.09923265129327774, 0.017012570053339005, 0.1698680967092514, 0.046531639993190765, -0.08288920670747757, 0.4230443239212036, 0.13114330172538757, -0.16528984904289246, -0.046728502959012985, -0.3351854681968689, -0.09087574481964111, 0.0400971956551075, -0.06470269709825516, 0.12853188812732697, 0.016207091510295868, -0.0963938906788826, 0.19575150310993195, -0.008009328506886959, 0.14497099816799164, 0.719844400882721, -0.0333576463162899, -0.012394613586366177, -0.3013685941696167, 0.19680319726467133, 0.08666080236434937, -0.20696793496608734, 0.19659654796123505, 0.17294611036777496, 0.07060840725898743, -0.2370886504650116, -0.1938880831003189, 0.3737448751926422, -0.07279480993747711, -0.2883424162864685, -0.1412792205810547, 0.16680140793323517, 0.0196633692830801, -0.2703222930431366, 0.37053701281547546, 0.026205221191048622, 0.060297202318906784, -0.05813080444931984, 0.2096465826034546, -0.06482475250959396, -0.04894925281405449, -0.1159684956073761, 0.19806060194969177, 0.051303088665008545, -0.20095326006412506, -0.36180946230888367, -0.18225924670696259, -0.05195841193199158, -0.4110161066055298, 0.1654558628797531, -0.07194746285676956, 0.07038520276546478, 0.04016214236617088, 0.1973268985748291, -0.0323118157684803, 0.2140110433101654, -0.2375401258468628, -0.14420895278453827, 0.25673314929008484, 0.3267991840839386, -0.2364966720342636, 0.06356565654277802, -0.0848119705915451, -0.21171747148036957, 0.5027132034301758, 0.1913110464811325, 0.21793824434280396, 0.09411583095788956, 0.34846633672714233, -0.0008159095887094736, 0.07454302161931992, 0.13799676299095154, -0.9487345218658447, 0.05831954628229141, 0.15994694828987122, -0.0978042259812355, 0.3591378629207611, -0.5365459322929382, 0.382532000541687, -0.5540839433670044, 0.10821308940649033, -0.10188818722963333, -0.2970609664916992, -0.31378403306007385, 0.07413067668676376, 0.1985795944929123, 0.19587944447994232, -0.35319289565086365, -0.5045855641365051, 0.04240505024790764, -0.20846408605575562, -0.028929734602570534, 0.13041897118091583, 0.23193371295928955, 0.11853089183568954, -0.1083148941397667, -0.5298037528991699, -0.2870155870914459, -0.11642133444547653, -0.2744081914424896, -0.27936142683029175, -0.11541488766670227, -0.44083642959594727, 0.1928783506155014, -0.10440060496330261, 0.08480140566825867, 0.2988255023956299, 0.01984340324997902, -0.0804203450679779, 0.00972632598131895, -0.012653734534978867, 0.015334087423980236, 0.17532984912395477, 0.021703578531742096, -0.028305111452937126, 0.27113232016563416, -0.1378948837518692, 0.647305965423584, 0.09324200451374054, -0.6723713874816895, 0.5140016078948975, 0.3375904858112335, -0.22716058790683746, -0.342648983001709, 0.27869290113449097, -0.5004069805145264, 0.11143631488084793, 0.08840764313936234, -0.24087724089622498, -0.22681665420532227, 0.22457066178321838, -0.07223862409591675, -0.3412594497203827, 0.06496189534664154, 0.004788602236658335, 0.04582837224006653, 0.3348453938961029, -0.10973228514194489, -0.10789749026298523, -0.20228265225887299, -0.06219835951924324, -0.22683152556419373, -0.5800485610961914, -0.41742369532585144, -0.0501074343919754, -0.3164547383785248, 0.04474229738116264, -0.128469318151474, -0.2003658413887024, -0.16290582716464996, -0.11320019513368607, -0.15124616026878357, 0.39841195940971375, -0.1274532526731491, 0.025840604677796364, -0.06366385519504547, -0.026120852679014206, -0.7710474133491516, -0.1757177710533142, 0.23715686798095703, 0.34824714064598083, 0.34493064880371094, 0.07048267871141434, 0.11417168378829956, 0.19806179404258728, 0.7628718614578247, -0.034424006938934326, -0.22556595504283905, 0.2711964249610901, -0.052925124764442444, 0.18318822979927063, -0.3606724441051483, 0.16662561893463135, 0.13036568462848663, -0.136329784989357, 0.07954304665327072, -0.15188531577587128, -0.05128374695777893, 0.5889801383018494, -0.2286134511232376, -0.3164202868938446, -0.06412047147750854, -0.04366650804877281, -0.16425465047359467, -0.46303510665893555, -0.10639757663011551, 0.7342429161071777, -0.12462739646434784, 0.22227877378463745, -0.010626159608364105, -0.1241254135966301, 0.022006843239068985, -0.17288148403167725, -0.031397297978401184, 0.043123841285705566, -0.05793578550219536, -0.10932976007461548, 0.144230917096138, 0.1173095703125, -0.4894018769264221, -3.751041889190674, -0.22440902888774872, 0.12393449246883392, -0.21638371050357819, 0.10941734164953232, -0.2930327355861664, -0.04866774007678032, 0.02545042522251606, -0.2928200662136078, 0.11038018018007278, 0.01867295615375042, -0.2880602180957794, 0.14466257393360138, -0.1438366174697876, 0.1880510002374649, 0.2180541604757309, 0.5284869074821472, -0.14237956702709198, -0.2022881805896759, 0.4389616549015045, -0.2821977734565735, -0.621913492679596, 0.2625058591365814, 0.014133947901427746, 0.29359564185142517, 0.363251656293869, -0.058348625898361206, 0.0003025619371328503, -0.343660831451416, -0.3267691731452942, -0.28273215889930725, -0.36351078748703003, -0.2886281907558441, 0.21403858065605164, 0.06734414398670197, -0.10223022848367691, 0.28749021887779236, -0.4358801543712616, -0.21847648918628693, -0.3604264557361603, 0.0838325023651123, -0.5353027582168579, -0.016246134415268898, -0.24178066849708557, 0.7147921919822693, -0.5393108129501343, -0.2601863443851471, 0.2799631655216217, 0.12301915884017944, 0.018166009336709976, 0.2650734782218933, 0.0019355372060090303, -0.17311757802963257, -0.10715968161821365, -0.048786457628011703, -0.3591978847980499, 0.2437131255865097, 0.27974194288253784, -0.20977607369422913, -0.035155028104782104, 0.3869740068912506, -0.23494835197925568, -0.4572351574897766, 0.034765373915433884, -0.028950819745659828, -0.25582826137542725, -0.7441727519035339, -0.24425214529037476, -0.27588921785354614, -0.014641265384852886, -0.1601020097732544, 0.18843457102775574, -0.28582146763801575, -0.558865487575531, -0.14920412003993988, -0.18006214499473572, 0.4235917627811432, -0.12299731373786926, -0.0794793888926506, -0.2653611898422241, -0.1730480045080185, -0.42917922139167786, 0.12932424247264862, 0.16346882283687592, -0.3245212137699127, -0.34068888425827026, 0.009127041324973106, 0.1342516988515854, -0.06365613639354706, -0.3082895576953888, 0.3885464668273926, 0.3789084553718567, 0.15334928035736084, 0.1317603886127472, 0.16176937520503998, -0.08211153745651245, 0.4294767379760742, 0.014189825393259525, 0.011099105700850487, -0.07118695229291916, -0.0017927289009094238, -0.1089748963713646, 0.532137393951416, -0.13984106481075287, -0.43554702401161194, 0.15323908627033234, -0.2048807591199875, -0.16996751725673676, 0.22679805755615234, -0.22484740614891052, -0.04198725149035454, 0.06410644203424454, 0.10479540377855301, -0.060589250177145004, 0.16789080202579498, -0.20796531438827515, 0.17447656393051147, 0.7635238766670227, 0.016847025603055954, -0.29324766993522644, -0.085320845246315, 0.4687211811542511, 0.22189117968082428, 0.01779140532016754, -0.11295995861291885, 0.06595125794410706, -0.0680585503578186, 0.46181967854499817, 0.04440745711326599, -0.28876253962516785, -0.31774747371673584, -0.20146061480045319, 0.30264294147491455, 0.2970164120197296, 0.051789794117212296, 0.2133358269929886, -0.02147297002375126, -0.4223017692565918, -0.12567445635795593, 0.18825718760490417, 0.2268603891134262, 0.6731915473937988, 0.051346227526664734, 0.08813231438398361, 0.1518351435661316, 0.3233322501182556, -0.1286308765411377, 0.3925682306289673, -0.0839586928486824, 0.3146710693836212, -0.49644604325294495, -0.28194934129714966, 0.19967295229434967, -0.38584908843040466, 0.011568067595362663, 0.36921045184135437, 0.36345115303993225, 0.024220505729317665, -0.031287092715501785, -0.4254487454891205, 0.19732266664505005, 0.14752139151096344, 0.14563867449760437, 0.20508809387683868, -0.034652769565582275, 0.48239555954933167, 0.08759002387523651, -0.252790629863739, -0.1599741131067276, -0.0020576845854520798, 0.16701039671897888, 0.2419154793024063, -0.02543064020574093, -0.5316113233566284, -0.19992758333683014, 0.2414146065711975, 0.03855380415916443, -0.599818229675293, -0.03729736804962158, 0.2927669286727905, 0.01933676190674305, -0.07724051922559738, -0.36060553789138794, 0.07379355281591415, 0.4758570194244385, 0.20801258087158203, -0.004844043403863907, -0.31622329354286194, 0.12670671939849854, 0.18714985251426697, -0.03953641653060913, 0.2542129456996918, 0.008098592050373554, -0.20426499843597412, -0.37468910217285156, -0.10608378052711487, 0.5671529173851013, 0.14592193067073822, -0.07952910661697388, 0.13461361825466156, 0.09101993590593338, -0.09965786337852478, -0.44103455543518066, 0.10329480469226837, 0.2646690011024475, -0.2774707078933716, 0.38652920722961426, 0.22530597448349, 0.2530754506587982, 0.30378541350364685, -0.2780000567436218, -0.36185237765312195, -0.04471442103385925, 0.1427164375782013, 0.06392817944288254, -0.3324497938156128, 0.03116663359105587, -0.15355853736400604, -0.39182227849960327, 0.0452740453183651, -0.3127521276473999, -0.241825670003891, 0.12357549369335175, 0.09017658978700638, -0.2928977906703949, -0.08737438917160034, -0.09866732358932495, 0.29767587780952454, -0.38115033507347107, -0.2932182550430298, -0.18290668725967407, -0.4745487868785858, 0.11246491968631744, -0.006632075645029545, -0.03301568701863289, 0.39796656370162964, -0.23563966155052185, -0.1995408535003662, 0.056662917137145996, -0.3445587158203125, -0.3250303566455841, -0.2351224273443222, -0.020477401092648506, -0.2531088888645172, 0.12394124269485474, -0.08609750866889954, -0.3254217803478241, 0.5366529226303101, -0.25882065296173096, 0.14870038628578186, -0.21207596361637115, -0.21507534384727478, -0.16588644683361053, -0.11090290546417236, 0.28633439540863037, -0.6933075785636902, 0.045272696763277054, -0.04542474076151848, -0.43452349305152893, -0.15321065485477448, -0.21418942511081696, -0.08271509408950806, 0.047811247408390045, 0.023972157388925552, 0.22029492259025574, 0.2640751898288727, -0.13022764027118683, -0.302285760641098, 0.15533000230789185, -0.3923218250274658, 0.08525455743074417, 0.003585335100069642, 0.1365087330341339, -0.060481294989585876, 0.15014180541038513, 0.06988388299942017, 0.23478247225284576, -0.3693918287754059, 0.2124309539794922, -0.2155734747648239, -0.2480231523513794, -0.17447823286056519, 0.09601660072803497, -0.012460659258067608, 0.3876289427280426, -0.3859574496746063, -0.1522231101989746, 0.2578885555267334, 0.16636840999126434, 0.11977718770503998, 0.2955802083015442, 0.03925225883722305, 0.10213696211576462, 0.3395332396030426, -0.15892374515533447, -0.026286933571100235, 0.6947675347328186, -0.06754043698310852, 0.16140562295913696, 0.3755798041820526, -0.1265169084072113, 0.3157083988189697, 0.11004418879747391, 0.08317047357559204, -0.0714229866862297, 0.09843970835208893, 0.028857111930847168, -0.3311515152454376, -0.19499120116233826, -0.06161924824118614, -0.2545924484729767, -0.4343855082988739, 0.5391110181808472, 0.2755725383758545, -0.21973448991775513, 0.026896066963672638, 0.0014916202053427696, -0.14353831112384796, -0.09394583106040955, -0.006196367554366589, -0.1758345365524292, 0.08288551867008209, 0.39664334058761597, -0.01651167869567871, 0.4668082296848297, 0.502727210521698, -0.28800296783447266, -0.2112019956111908, 0.26082754135131836, 0.09770801663398743, 0.08785131573677063, 0.4474959075450897, -0.3503701090812683, 0.37943974137306213, -0.02287360467016697, -0.07808315008878708, -0.1414402723312378, 0.3374990224838257, -0.12216684222221375, 0.16195815801620483, 0.2004653364419937, 0.18819253146648407, 0.30760931968688965, 0.38242101669311523, 0.21101106703281403, 0.22869473695755005, 0.04659047722816467, -0.03963717818260193, 0.37039318680763245, 0.1309260129928589, 0.259288489818573, -0.001381482696160674, -0.08935336768627167, -0.0769638791680336, 0.3983299732208252, -0.05916963517665863, 0.015703551471233368, 0.18261024355888367, 0.11393290013074875, 0.7817761301994324, 0.07736140489578247, 0.2232155203819275, 0.6012868881225586, -0.42102834582328796, -0.4364597201347351, -0.015147147700190544, 0.4671988785266876, -0.41577479243278503, 0.0395771749317646, 0.07057008892297745, -0.053139813244342804, 0.29560139775276184, -0.43959543108940125, -0.40885499119758606, -0.029533986002206802, -0.011205814778804779, -0.09677468240261078, -0.16916969418525696, -0.266338050365448, 0.18171697854995728, 0.05176815018057823, 0.09903843700885773, -0.45081260800361633, -0.13567213714122772, 0.24714091420173645, -0.4309898614883423, 0.018596341833472252, -0.1409275233745575, -0.0038833266589790583, -0.22016984224319458, 0.07145476341247559, -0.07330524176359177, 0.13325926661491394, -0.1670897752046585, -0.03859773650765419, -0.09654286503791809, 0.11274582147598267, 0.07672858238220215, 0.4385385811328888, 0.12185388803482056, 0.19389700889587402, -0.37312278151512146, -0.19906145334243774, 0.2383081465959549, 0.07633553445339203, -0.006554438732564449, -0.06739964336156845, -0.021714933216571808, -0.005593385547399521, -0.06449612230062485, -0.01974564976990223, 0.2692336142063141, -0.42591893672943115, 0.44895756244659424, -0.24267415702342987, -0.11716562509536743, 0.2729536294937134, 0.24735276401042938, -0.007809692528098822, -0.08511991798877716, -0.24318015575408936, -0.45626068115234375, 0.011509810574352741, 0.16097185015678406, -0.12192098051309586, -0.037014223635196686, -0.0894119068980217, 0.07021085172891617, -0.19214092195034027, 0.18006674945354462, -0.02759956382215023, -0.250079870223999, -0.05216635763645172, 0.1704750806093216, -0.15039871633052826, -0.39879634976387024, -0.29284268617630005, 0.2191900610923767, -0.18167966604232788, -0.11826879531145096, -0.029282616451382637, 0.36883416771888733, 0.11954887956380844, 0.05002365633845329, 0.2813017666339874, -0.07062169909477234, -0.2581387162208557, -0.07360277324914932, -0.16698980331420898, -0.15214143693447113, -0.22715841233730316, 0.07424236834049225, -0.15451422333717346, -0.36645644903182983, -0.09781742841005325, -0.09543120861053467, 0.027410496026277542, -0.16507375240325928, 0.18131044507026672, -0.1892164647579193]"
