job_url,title,company,location,date_posted,description,text,embeddings
https://www.jobi.ai/jobs/full-stack-developer-postgres-django-vue-js---3-7-yrs-bangalore-13237?utm_campaign=google_jobs_apply&utm_source=google_jobs_apply&utm_medium=organic,full-stack-developer-postgres-django-vue-js---3-7-yrs-bangalore-13237,Mirus Solutions,"Bengaluru, Karnataka",2024-12-01,No job summary available.,full-stack-developer-postgres-django-vue-js---3-7-yrs-bangalore-13237: No job summary available. Mirus Solutions,"[-0.23313391208648682, 0.0932946503162384, 0.23861774802207947, -0.11638011783361435, 0.07541026920080185, -0.13314664363861084, -0.1550482213497162, 0.5816479325294495, 0.015761632472276688, -0.034199099987745285, -0.09221665561199188, -0.3099248707294464, -0.24287472665309906, 0.3134712278842926, -0.09158638119697571, 0.16941113770008087, 0.05571812391281128, 0.09638482332229614, -0.15851005911827087, 0.08491230010986328, -0.09598816186189651, -0.022735999897122383, -0.18448011577129364, 0.22069808840751648, 0.0907326489686966, 0.17853277921676636, 0.10244457423686981, 0.12373565882444382, -0.31862273812294006, -0.1614968329668045, 0.23546622693538666, 0.15667103230953217, -0.1733757108449936, -0.3436509072780609, 0.06190392002463341, -0.1303279548883438, -0.3452358543872833, 0.05698832869529724, 0.14105156064033508, 0.14821107685565948, -0.41768956184387207, -0.7185533046722412, -0.10824578255414963, -0.13358591496944427, -0.07683467119932175, 0.005819159094244242, -0.005833509378135204, 0.05834256112575531, -0.1180897057056427, -0.0894160270690918, -0.6974424123764038, 0.17793144285678864, 0.029002711176872253, -0.07831963896751404, -0.13464820384979248, 0.4206486642360687, 0.0735621303319931, -0.5207621455192566, -0.15198279917240143, 0.25647690892219543, -0.009831894189119339, -0.23749856650829315, 0.16172939538955688, -0.07995579391717911, 0.09616277366876602, 0.2280312031507492, -0.07918470352888107, 0.5582206845283508, -0.7083315253257751, 0.20756326615810394, -0.42688143253326416, -0.07679545879364014, -0.16524367034435272, 0.145673468708992, 0.11440747231245041, -0.06264171749353409, 0.00029410317074507475, 0.2680719494819641, 0.27407708764076233, 0.03107903152704239, -0.15733855962753296, 0.23838669061660767, 0.2457171380519867, 0.2312503457069397, 0.398614764213562, 0.035428375005722046, 0.05228760465979576, -0.05658871680498123, -0.27852964401245117, 0.6618232131004333, -0.005751290824264288, -0.0907401293516159, 0.10161218047142029, 0.06990062445402145, 0.158391073346138, -0.14599300920963287, -0.45526906847953796, -0.0654057040810585, 0.04733080044388771, 0.15131868422031403, -0.07688777148723602, -0.07319837063550949, -0.05280150845646858, 0.261532723903656, -0.31418856978416443, -0.006809278856962919, -0.06327157467603683, 0.08610361069440842, -0.27293384075164795, 0.48633068799972534, -0.03390379250049591, 0.028919724747538567, 0.24996544420719147, -0.27019181847572327, -0.4214470386505127, 0.002856131177395582, -0.06121845170855522, -0.05454088747501373, 0.4972371459007263, -0.1128450334072113, 0.25642430782318115, 0.24378471076488495, 0.23347978293895721, 0.8540306687355042, 0.23294661939144135, 0.5732060670852661, -0.2171110063791275, 0.3635864555835724, 0.03817259520292282, 0.06687258929014206, 0.24470137059688568, 0.5126550197601318, 0.3972576856613159, -0.19225546717643738, -0.031116202473640442, -0.06730049848556519, 0.08034193515777588, 0.12725095450878143, -0.09680384397506714, -0.20876093208789825, -0.31636807322502136, -0.15218541026115417, 0.3839556574821472, 0.35544541478157043, 0.4938150942325592, 0.2915186583995819, 0.22725209593772888, -0.0017896946519613266, -0.05307874083518982, 0.2706049382686615, -0.3722488582134247, 0.35086533427238464, 0.004736463539302349, -0.33758774399757385, -0.08709403872489929, 0.29277536273002625, 0.18630605936050415, 0.19445356726646423, 0.032652538269758224, 0.060793641954660416, 0.4533500671386719, 0.38318517804145813, -0.15782232582569122, 0.2664778232574463, 0.20586641132831573, 0.021187327802181244, -0.2522071897983551, 0.08282573521137238, -0.002531423233449459, -0.1710880845785141, -0.3294094204902649, -0.5853893160820007, 0.2664564847946167, 0.03579824045300484, -0.27511274814605713, 0.029282143339514732, 0.48354393243789673, -0.26540496945381165, 0.22452926635742188, -0.1325765699148178, -0.5960862636566162, 0.33540114760398865, 0.2781986594200134, -0.05962748825550079, -0.3523326814174652, -0.14729882776737213, 0.356779545545578, -0.1907588541507721, -0.18674424290657043, -0.10934734344482422, -0.7385858297348022, 0.060302164405584335, 0.03983061760663986, -0.11946678906679153, 0.32526686787605286, -0.32765504717826843, -0.18563257157802582, -0.2089110016822815, 0.019611049443483353, 0.046302031725645065, 0.1875467151403427, 0.06379889696836472, 0.03917714208364487, -0.0456099770963192, -0.19280841946601868, -0.03959987312555313, -0.07178006321191788, -0.4152211844921112, -0.4563327133655548, -0.10440488159656525, -0.20563794672489166, 0.13334611058235168, 0.1400732845067978, -0.07630710303783417, -0.049707092344760895, 0.09454641491174698, -0.02797621116042137, -0.14007507264614105, 0.3934805691242218, 0.07240177690982819, -0.09693990647792816, -0.18804508447647095, -0.26397016644477844, 0.384662926197052, -0.44281426072120667, 0.9080668687820435, 0.29756879806518555, -0.4718535244464874, 0.37370553612709045, 0.5267806649208069, -0.0703371986746788, -0.5387234687805176, 0.29730814695358276, -0.21688143908977509, 0.2627161741256714, 0.09637996554374695, -0.24403725564479828, -0.26836130023002625, 0.21050988137722015, -0.1264830082654953, -0.24678935110569, 0.371955931186676, 0.26552635431289673, -0.19874759018421173, -0.08526051044464111, -0.4511339068412781, 0.08127807825803757, -0.07850121706724167, 0.12223006039857864, -0.3520721197128296, -0.17105022072792053, -0.29457947611808777, -0.11989522725343704, -0.4071977734565735, -0.3262462317943573, -0.12282568961381912, -0.28674155473709106, -0.30812302231788635, -0.5699672102928162, 0.35027000308036804, 0.10023975372314453, -0.050739072263240814, 0.2505809962749481, 0.050131119787693024, -0.21077397465705872, -0.6722902059555054, 0.1390782594680786, 0.312762051820755, 0.7754783034324646, 0.1864977926015854, -0.05164439603686333, -0.6387344002723694, -0.02784818224608898, 0.5414229035377502, -0.37555596232414246, -0.2942233383655548, -0.03864389285445213, 0.0663127675652504, -0.014555193483829498, -0.04961695149540901, 0.2492310106754303, 0.4612308740615845, -0.05936188995838165, -0.32186517119407654, -0.17707659304141998, -0.059311311691999435, 0.22559085488319397, 0.06735965609550476, -0.3136197328567505, -0.48605549335479736, -0.24220488965511322, 0.346644788980484, -0.22729314863681793, 0.1801416277885437, 0.5475502014160156, 0.0925493985414505, 0.25748947262763977, -0.08042905479669571, 0.05867381393909454, -0.04076676070690155, 0.31961801648139954, -0.201596200466156, -0.11550220102071762, 0.045665524899959564, -0.3317236006259918, -0.1364661157131195, -0.10248616337776184, -0.48826462030410767, -4.670994758605957, -0.2217390090227127, -0.3117980659008026, -0.5381120443344116, 0.22983595728874207, -0.08348977565765381, 0.32917988300323486, -0.06927932798862457, -0.16587413847446442, 0.15915226936340332, -0.45020756125450134, -0.17023178935050964, 0.4819472134113312, -0.060352873057127, 0.18201027810573578, 0.5950706601142883, 0.1961396187543869, -0.08684718608856201, 0.05359075218439102, 0.32026076316833496, -0.08419452607631683, -0.42415210604667664, 0.22197963297367096, -0.28373879194259644, 0.39297667145729065, 0.38383039832115173, -0.20869295299053192, -0.030102696269750595, -0.14410576224327087, -0.3521956503391266, -0.04936955124139786, -0.5466490387916565, -0.03899824991822243, 0.31129685044288635, -0.20080408453941345, -0.3031958341598511, 0.3330707252025604, -0.30649855732917786, -0.06051388382911682, -0.23662662506103516, 0.05879111588001251, -0.36198702454566956, 0.18548941612243652, 0.24761176109313965, 0.7302330136299133, -0.2331065535545349, 0.012251047417521477, 0.20921535789966583, 0.2877429127693176, -0.0001572564651723951, -0.202476367354393, -0.21298182010650635, -0.15350422263145447, -0.10477111488580704, 0.05836114287376404, -0.4439871907234192, 0.15075047314167023, 0.7497377395629883, -0.4308713972568512, 0.11546587198972702, 0.4610222280025482, -0.22034236788749695, -0.10944059491157532, -0.5807187557220459, -0.16614070534706116, -0.0845375806093216, -0.7607889175415039, -0.6324774622917175, -0.27452611923217773, 0.08024816960096359, -0.3942774534225464, 0.28218287229537964, -0.11706145852804184, -0.828948974609375, 0.32749369740486145, -0.43433189392089844, -0.2322329580783844, -0.07103147357702255, 0.37351882457733154, 0.18726883828639984, -0.39080217480659485, -0.5205257534980774, -0.0923931747674942, -0.057462114840745926, -0.3606332838535309, -0.1335606873035431, 0.1703559011220932, -0.05985969677567482, -0.027142100036144257, -0.315511554479599, 0.27651095390319824, 0.15603075921535492, 0.5418065786361694, 0.055688053369522095, 0.14491580426692963, 0.22079771757125854, 0.351517915725708, -0.01009481493383646, 0.5460782051086426, -0.26352962851524353, 0.33111169934272766, -0.06282792240381241, 0.3685714602470398, -0.4160187840461731, -0.2380470186471939, 0.051161061972379684, -0.5789608359336853, -0.2951282262802124, 0.32205888628959656, -0.1109703853726387, 0.3336910009384155, -0.33519992232322693, 0.25583910942077637, -0.20043396949768066, -0.17498715221881866, 0.21971946954727173, -0.1553303301334381, 0.4276764988899231, 0.0770302340388298, -0.2985493540763855, -0.4138907492160797, 0.2023138403892517, 0.017475932836532593, -0.4824718236923218, 0.04416169598698616, 0.26301443576812744, -0.23898011445999146, -0.19302718341350555, 0.04223240166902542, -0.16977572441101074, -0.4995618462562561, -0.17222678661346436, -0.165620818734169, -0.2397017627954483, 0.39004528522491455, -0.044792719185352325, -0.13756419718265533, 0.061538275331258774, -0.1548011302947998, -0.12588803470134735, 0.1695346236228943, 0.30707603693008423, 0.16758105158805847, 0.26747769117355347, 0.1611519753932953, 0.3216499090194702, 0.18149033188819885, 0.18870481848716736, -0.01585838943719864, 0.026409627869725227, -0.2114679217338562, -0.5148419141769409, 0.3116748631000519, 0.06310777366161346, -0.2975026071071625, 0.06219693273305893, 0.2758646309375763, -0.18487249314785004, -0.23787640035152435, -0.27860525250434875, 0.4201402962207794, -0.15134906768798828, 0.14490827918052673, 0.3209063708782196, 0.06194007769227028, 0.34732887148857117, 0.4006408751010895, 0.014882516115903854, -0.4292163550853729, -0.04086655005812645, -0.41346147656440735, -0.10309898108243942, -4.13074030802818e-06, -0.3274214565753937, -0.12351782619953156, 0.3922543227672577, 0.07274129986763, -0.30798450112342834, 0.2272387146949768, 0.7064191102981567, 0.1028885766863823, -0.046778012067079544, -0.13513824343681335, 0.13013620674610138, 0.3680107593536377, -0.03390331193804741, -0.06534997373819351, -0.052590515464544296, -0.10415059328079224, -0.061193522065877914, -0.2845492362976074, 0.31694573163986206, 0.19594188034534454, -0.11231572180986404, -0.28427278995513916, -0.5963839888572693, 0.38785237073898315, 0.47282084822654724, 0.10009173303842545, -0.14524774253368378, 0.24790844321250916, 0.16196009516716003, -0.2937391698360443, -0.02515490911900997, 0.33261218667030334, -0.24637995660305023, 0.2525792419910431, 0.17154131829738617, 0.1505020409822464, -0.002191737527027726, -0.061839498579502106, -0.42081186175346375, -0.31842103600502014, -0.411188006401062, 0.2240424007177353, 0.03233543038368225, 0.12360252439975739, -0.032702669501304626, -0.23195914924144745, 0.04584323987364769, -0.3783198595046997, 0.1434575468301773, 0.17542731761932373, 0.207139253616333, -0.6013318300247192, 0.23474666476249695, 0.1733492761850357, 0.005063384305685759, -0.23896807432174683, -0.2170618623495102, 0.004445906262844801, -0.6019337773323059, 0.2356049120426178, 0.2582301199436188, 0.11413994431495667, -0.24389676749706268, -0.036257386207580566, -0.33586567640304565, 0.08737102895975113, -0.020025258883833885, -0.2816339433193207, -0.23279207944869995, -0.021374380216002464, -0.35771286487579346, -0.12648706138134003, -0.1520589143037796, 0.09078900516033173, 0.05449043959379196, -0.4348977506160736, 0.2822156846523285, -0.06856587529182434, -0.022317981347441673, -0.2889905273914337, -0.3460300862789154, 0.471784383058548, -0.6889768838882446, -0.17239750921726227, -0.18499664962291718, -0.3604229986667633, 0.009718196466565132, -0.2055518627166748, 0.14911049604415894, -0.05309883877635002, 0.10989692807197571, 0.3544689118862152, 0.27690955996513367, -0.11543130874633789, 0.05301119387149811, 0.0828683078289032, -0.4243590831756592, -0.4500338137149811, -0.10392583906650543, 0.3179134428501129, 0.1442570835351944, -0.006980346981436014, -0.41440945863723755, -0.21191756427288055, -0.37238314747810364, 0.14230522513389587, -0.316148966550827, -0.05416485294699669, 0.1380033940076828, 0.11932402104139328, 0.25068652629852295, 0.3249589204788208, -0.44671139121055603, -0.005114183761179447, -0.027531646192073822, 0.1266339272260666, 0.31826671957969666, 0.19846345484256744, 0.41115260124206543, -0.030613994225859642, 0.3648918867111206, -0.49123793840408325, 0.08396304398775101, 0.30813199281692505, 0.07620826363563538, -0.282724529504776, 0.4981316924095154, 0.22401446104049683, 0.3316441476345062, 0.5452893972396851, 0.16524425148963928, -0.11568346619606018, 0.055031921714544296, -0.052044082432985306, -0.36841973662376404, -0.06350099295377731, -0.03569140285253525, -0.011378569528460503, -0.05767165869474411, 0.5481204986572266, 0.6254526376724243, -0.41778501868247986, -0.198371022939682, -0.025225389748811722, -0.32690632343292236, -0.24974404275417328, -0.2648424506187439, 0.019906848669052124, 0.078095443546772, 0.8343522548675537, 0.2406744807958603, 0.2153063416481018, 0.4299354553222656, -0.09971534460783005, -0.21113060414791107, 0.03365274891257286, 0.19964036345481873, 0.20726540684700012, 0.07233583182096481, 0.04956420511007309, 0.35717344284057617, -0.18236608803272247, -0.24563312530517578, 0.1898452341556549, 0.3558843731880188, -0.0649433434009552, 0.1324107050895691, -0.008907891809940338, 0.3359096944332123, 0.13278216123580933, 0.3295341730117798, 0.19205687940120697, 0.4048519432544708, 0.25849616527557373, 0.4202049672603607, 0.28414779901504517, 0.22595623135566711, 0.1787015050649643, 0.1679767519235611, -0.04302036389708519, -0.05595308169722557, -0.15262144804000854, -0.4048088490962982, 0.014463648200035095, 0.3099765479564667, 0.17673668265342712, 0.5965003967285156, 0.3131999373435974, 0.16715340316295624, 0.6106855869293213, -0.14694805443286896, -0.23639988899230957, -0.0006574198487214744, 0.3821796476840973, 0.10035914182662964, -0.13826918601989746, -0.2614538073539734, -0.2472352385520935, 0.3438127636909485, -0.26183661818504333, 0.3012610673904419, -0.12501662969589233, 0.08255733549594879, 0.5291012525558472, -0.025871653109788895, -0.32160043716430664, 0.1531207114458084, -0.38464227318763733, -0.31998616456985474, -0.3920930325984955, 0.09739542752504349, -0.022656768560409546, -0.7313512563705444, -0.156148761510849, -0.0007658781250938773, 0.02418026514351368, -0.44731369614601135, 0.039968062192201614, 0.05915733426809311, 0.31372183561325073, -0.022036397829651833, -0.11641480028629303, -0.2572232484817505, 0.1921093761920929, 0.10887560993432999, 0.5872815251350403, 0.18088485300540924, 0.2182675451040268, -0.07471887022256851, -0.07879968732595444, 0.07244990766048431, 0.3755670487880707, 0.19870585203170776, 0.09523442387580872, 0.31260770559310913, -0.5609051585197449, 0.21835336089134216, 0.032292209565639496, 0.507088303565979, -0.47876596450805664, 0.19329124689102173, -0.29400378465652466, 0.09322869777679443, 0.06349261850118637, 0.03495631366968155, -0.49226948618888855, 0.06216704472899437, -0.4889131486415863, -0.38130685687065125, 0.08571385592222214, -0.2780590057373047, -0.1728798747062683, 0.3129332661628723, -0.030629346147179604, 0.33734816312789917, 0.06569862365722656, -0.1068115234375, 0.6039998531341553, 0.51029372215271, 0.3476729989051819, 0.3895731270313263, -0.05115429684519768, -0.22354167699813843, -0.2905075252056122, 0.34932973980903625, -0.21386829018592834, 0.008838717825710773, -0.32291045784950256, 0.03406381234526634, 0.02898292802274227, 0.1734578013420105, -0.08712945133447647, -0.30718764662742615, -0.3725524842739105, -0.5690653324127197, -0.8752520084381104, -0.307193785905838, 0.33090662956237793, 0.07889146357774734, 0.08576624095439911, -0.49570244550704956, 0.019817804917693138, 0.054352205246686935, -0.21184413135051727, -0.1972784847021103, -0.003433138830587268, 0.26400184631347656]"
